id|name|link|faction_id|source_id|role|unit_composition|transport|power_points|priest|psyker|open_play_only|crusade_only|virtual|Cost|cost_per_unit|
000002411|Hell Blade|https://wahapedia.ru/wh40k9ed/factions/thousand-sons/Hell-Blade|TS|000000146|Flyers|A Hell Blade is equipped with: 2 twin autocannons.||7|||false|false|false||false|
000002412|Hell Talon|https://wahapedia.ru/wh40k9ed/factions/thousand-sons/Hell-Talon|TS|000000146|Flyers|A Hell Talon is equipped with: Havoc autocannon; 2 infernal bombs; twin lascannon.||11|||false|false|false||false|
000002413|Chaos Storm Eagle Gunship|https://wahapedia.ru/wh40k9ed/factions/thousand-sons/Chaos-Storm-Eagle-Gunship|TS|000000146|Flyers|A Chaos Storm Eagle Gunship is equipped with: twin heavy bolter; 2 twin hellstrike launchers; vengeance launcher.|This model has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 20 <span class="tooltip00272" data-tooltip-content="#tooltip_content00272" data-tooltip-anchor="#tooltip_content00272"><span class="kwb2">&lt;<span class="kwb3">L</span>EGION&gt;</span> <span class="kwb">INFANTRY</span></span> models. Each <span class="tooltip00275" data-tooltip-content="#tooltip_content00275" data-tooltip-anchor="#tooltip_content00275"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span> or <span class="tooltip00273" data-tooltip-content="#tooltip_content00273" data-tooltip-anchor="#tooltip_content00273"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models and each <span class="tooltip00274" data-tooltip-content="#tooltip_content00274" data-tooltip-anchor="#tooltip_content00274"><span class="kwb">CULT</span> <span class="kwb2">OF</span> <span class="kwb">DESTRUCTION</span></span> model takes up the space of 3 models. Each <span class="tooltip00276" data-tooltip-content="#tooltip_content00276" data-tooltip-anchor="#tooltip_content00276"><span class="kwb">POSSESSED</span></span> model takes up the space of 2 models.|18|||false|false|false||false|
000002414|Chaos Fire Raptor Gunship|https://wahapedia.ru/wh40k9ed/factions/thousand-sons/Chaos-Fire-Raptor-Gunship|TS|000000146|Flyers|A Chaos Fire Raptor Gunship is equipped with: twin avenger bolt cannon; 2 twin hellforged autocannons; 2 twin hellstrike launchers.||19|||false|false|false||false|
000002415|Chaos Thunderhawk Gunship|https://wahapedia.ru/wh40k9ed/factions/thousand-sons/Chaos-Thunderhawk-Gunship|TS|000000146|Lords of War|A Chaos Thunderhawk Gunship is equipped with: 2 lascannons; Thunderhawk heavy cannon; 4 twin heavy bolters; Thunderhawk cluster bombs.|This model has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 30 <span class="tooltip00272" data-tooltip-content="#tooltip_content00272" data-tooltip-anchor="#tooltip_content00272"><span class="kwb2">&lt;<span class="kwb3">L</span>EGION&gt;</span> <span class="kwb">INFANTRY</span></span> or <span class="tooltip00279" data-tooltip-content="#tooltip_content00279" data-tooltip-anchor="#tooltip_content00279"><span class="kwb2">&lt;<span class="kwb3">L</span>EGION&gt;</span> <span class="kwb">BIKER</span></span> models. Each <span class="tooltip00275" data-tooltip-content="#tooltip_content00275" data-tooltip-anchor="#tooltip_content00275"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span> or <span class="tooltip00273" data-tooltip-content="#tooltip_content00273" data-tooltip-anchor="#tooltip_content00273"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models and each <span class="kwb">BIKER</span> or <span class="tooltip00274" data-tooltip-content="#tooltip_content00274" data-tooltip-anchor="#tooltip_content00274"><span class="kwb">CULT</span> <span class="kwb2">OF</span> <span class="kwb">DESTRUCTION</span></span> model takes up the space of 3 models. Each <span class="tooltip00276" data-tooltip-content="#tooltip_content00276" data-tooltip-anchor="#tooltip_content00276"><span class="kwb">POSSESSED</span></span> model takes up the space of 2 models.|40|||false|false|false||false|
000002416|Chaos Sokar-pattern Stormbird|https://wahapedia.ru/wh40k9ed/factions/thousand-sons/Chaos-Sokar-pattern-Stormbird|TS|000000146|Lords of War|A Chaos Sokar-pattern Stormbird is equipped with: hellstrike missile battery; 3 twin heavy bolters; 4 twin lascannons.|This model has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 50 <span class="tooltip00272" data-tooltip-content="#tooltip_content00272" data-tooltip-anchor="#tooltip_content00272"><span class="kwb2">&lt;<span class="kwb3">L</span>EGION&gt;</span> <span class="kwb">INFANTRY</span></span> or <span class="tooltip00279" data-tooltip-content="#tooltip_content00279" data-tooltip-anchor="#tooltip_content00279"><span class="kwb2">&lt;<span class="kwb3">L</span>EGION&gt;</span> <span class="kwb">BIKER</span></span> models. Each <span class="tooltip00275" data-tooltip-content="#tooltip_content00275" data-tooltip-anchor="#tooltip_content00275"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span> or <span class="tooltip00273" data-tooltip-content="#tooltip_content00273" data-tooltip-anchor="#tooltip_content00273"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models and each <span class="kwb">BIKER</span> or <span class="tooltip00274" data-tooltip-content="#tooltip_content00274" data-tooltip-anchor="#tooltip_content00274"><span class="kwb">CULT</span> <span class="kwb2">OF</span> <span class="kwb">DESTRUCTION</span></span> model takes up the space of 3 models. It can transport 1 <span class="tooltip00280" data-tooltip-content="#tooltip_content00280" data-tooltip-anchor="#tooltip_content00280"><span class="kwb2">&lt;<span class="kwb3">L</span>EGION&gt;</span> <span class="kwb">CHAOS</span> <span class="kwb">RHINO</span></span> model, which (including any models embarked upon it) takes up the space of 25 models. Each <span class="tooltip00276" data-tooltip-content="#tooltip_content00276" data-tooltip-anchor="#tooltip_content00276"><span class="kwb">POSSESSED</span></span> model takes up the space of 2 models.|50|||false|false|false||false|
000002417|Chaos Xiphon Interceptor|https://wahapedia.ru/wh40k9ed/factions/thousand-sons/Chaos-Xiphon-Interceptor|TS|000000146|Flyers|A Chaos Xiphon Interceptor is equipped with: 2 twin lascannons; Xiphon missile battery.||12|||false|false|false||false|
000002446|Chaos Deimos Predator|https://wahapedia.ru/wh40k9ed/factions/thousand-sons/Chaos-Deimos-Predator|TS|000000145|Heavy Support|A Chaos Deimos Predator is equipped with: plasma destroyer.||8|||false|false|false||false|
000002500|Infernal Master|https://wahapedia.ru/wh40k9ed/factions/thousand-sons/Infernal-Master|TS|000000027|HQ|An Infernal Master is equipped with: inferno bolt pistol; force stave; frag grenades; krak grenades.||5|This model knows two pacts from <a href="/wh40k9ed/factions/thousand-sons/#Infernal-Pacts">Infernal Pacts</a>. In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, if this model is on the battlefield, it can attempt to make one pact it knows that has not already been attempted by a friendly model that battle round. Roll one D6; on a 3+, the pact is successful.|This model can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> one psychic power in your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a> and attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> one psychic power in your opponent’s Psychic phase. It knows <a href="/wh40k9ed/the-rules/core-rules/#Smite">Smite</a> and one psychic power from the <b><a href="/wh40k9ed/factions/thousand-sons/#Discipline-of-Change">Discipline of Change</a></b> or the <b><a href="/wh40k9ed/factions/thousand-sons/#Discipline-of-Vengeance">Discipline of Vengeance</a></b>.|false|false|false||false|
000002501|Chaos Predator Annihilator|https://wahapedia.ru/wh40k9ed/factions/thousand-sons/Chaos-Predator-Annihilator|TS|000000027|Heavy Support|A Chaos Predator Annihilator is equipped with: twin lascannon.||8|||false|false|false||false|
000000460|Hive Tyrant|https://wahapedia.ru/wh40k9ed/factions/tyranids/Hive-Tyrant|TYR|000000020|HQ|A Hive Tyrant is equipped with: monstrous bonesword; 2 monstrous scything talons; lash whip.||9||This model can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> two psychic powers in your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a> and attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> one psychic power in your opponent’s Psychic phase. It knows <a href="/wh40k9ed/the-rules/core-rules/#Smite">Smite</a> and two psychic powers from the <b><a href="/wh40k9ed/factions/tyranids/#Hive-Mind-Discipline">Hive Mind discipline</a></b>.|false|false|false||false|
000000461|The Swarmlord|https://wahapedia.ru/wh40k9ed/factions/tyranids/The-Swarmlord|TYR|000000020|HQ|The Swarmlord is equipped with: bone sabres. Your army can only include one <span class="tooltip00483" data-tooltip-content="#tooltip_content00483" data-tooltip-anchor="#tooltip_content00483"><span class="kwb">THE</span> <span class="kwb">SWARMLORD</span></span> model.||11||This model can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> two psychic powers in your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a> and attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> two psychic powers in your opponent’s Psychic phase. It knows <a href="/wh40k9ed/the-rules/core-rules/#Smite">Smite</a> and two psychic powers from the <b><a href="/wh40k9ed/factions/tyranids/#Hive-Mind-Discipline">Hive Mind discipline</a></b>.|false|false|false||false|
000000462|Old One Eye|https://wahapedia.ru/wh40k9ed/factions/tyranids/Old-One-Eye|TYR|000000020|HQ|Old One Eye is equipped with: 2 monstrous crushing claws; 2 monstrous scything talons; thresher scythe; chitin thorns. Your army can only include one <span class="tooltip00484" data-tooltip-content="#tooltip_content00484" data-tooltip-anchor="#tooltip_content00484"><span class="kwb">OLD</span> <span class="kwb">ONE</span> <span class="kwb">EYE</span></span> model.||11|||false|false|false||false|
000000463|Broodlord|https://wahapedia.ru/wh40k9ed/factions/tyranids/Broodlord|TYR|000000020|HQ|A Broodlord is equipped with: Broodlord claws and talons.||6||This model can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> one psychic power in your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a> and attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> one psychic power in your opponent’s Psychic phase. It knows <a href="/wh40k9ed/the-rules/core-rules/#Smite">Smite</a> and one psychic power from the <b><a href="/wh40k9ed/factions/tyranids/#Hive-Mind-Discipline">Hive Mind discipline</a></b>.|false|false|false||false|
000000464|Tyranid Prime|https://wahapedia.ru/wh40k9ed/factions/tyranids/Tyranid-Prime|TYR|000000020|HQ|A Tyranid Prime is equipped with: devourer; bonesword; lash whip.||5|||false|false|false||false|
000000465|Tervigon|https://wahapedia.ru/wh40k9ed/factions/tyranids/Tervigon|TYR|000000020|HQ|A Tervigon is equipped with: stinger salvoes; massive scything talons.||11||This model can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> one psychic power in your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a> and attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> one psychic power in your opponent’s Psychic phase. It knows <a href="/wh40k9ed/the-rules/core-rules/#Smite">Smite</a> and one psychic power from the <b><a href="/wh40k9ed/factions/tyranids/#Hive-Mind-Discipline">Hive Mind discipline</a></b>.|false|false|false||false|
000000466|Tyranid Warriors|https://wahapedia.ru/wh40k9ed/factions/tyranids/Tyranid-Warriors|TYR|000000020|Troops|If this unit contains between 4 and 6 models, it has <b>Power Rating 8</b>. If this unit contains 7 or more models, it has <b>Power Rating 12</b>. Every model is equipped with: devourer; bonesword; lash whip.||4|||false|false|false||false|
000000467|Genestealers|https://wahapedia.ru/wh40k9ed/factions/tyranids/Genestealers|TYR|000000020|Elites|If this unit contains 6 or more models, it has <b>Power Rating 9</b>. Every model is equipped with: Genestealer claws and talons.||5|||false|false|false||false|
000000468|Termagants|https://wahapedia.ru/wh40k9ed/factions/tyranids/Termagants|TYR|000000020|Troops|If this unit contains between 11 and 20 models, it has <b>Power Rating 8</b>. If this unit contains 21 or more models, it has <b>Power Rating 12</b>. Every model is equipped with: fleshborer.||4|||false|false|false||false|
000000469|Hormagaunts|https://wahapedia.ru/wh40k9ed/factions/tyranids/Hormagaunts|TYR|000000020|Troops|If this unit contains between 11 and 20 models, it has <b>Power Rating 8</b>. If this unit contains 21 or more models, it has <b>Power Rating 12</b>. Every model is equipped with: Hormagaunt talons.||4|||false|false|false||false|
000000470|Ripper Swarms|https://wahapedia.ru/wh40k9ed/factions/tyranids/Ripper-Swarms|TYR|000000020|Fast Attack|If this unit contains between 4 and 6 models, it has <b>Power Rating 4</b>. If this unit contains 7 or more models, it has <b>Power Rating 6</b>.||2|||false|false|false||false|
000000471|Tyrant Guard|https://wahapedia.ru/wh40k9ed/factions/tyranids/Tyrant-Guard|TYR|000000020|Elites|If this unit contains 4 or more models, it has <b>Power Rating 15</b>. Every model is equipped with: 2 rending claws; 2 scything talons.||8|||false|false|false||false|
000000472|Hive Guard|https://wahapedia.ru/wh40k9ed/factions/tyranids/Hive-Guard|TYR|000000020|Heavy Support|If this unit contains 4 or more models, it has <b>Power Rating 18</b>. Every model is equipped with: shockcannon.||9|||false|false|false||false|
000000473|Lictor|https://wahapedia.ru/wh40k9ed/factions/tyranids/Lictor|TYR|000000020|Elites|A Lictor is equipped with: Lictor claws and talons; flesh hooks.||4|||false|false|false||false|
000000474|Maleceptor|https://wahapedia.ru/wh40k9ed/factions/tyranids/Maleceptor|TYR|000000020|Elites|A Maleceptor is equipped with: massive scything talons.||9||This model can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> two psychic powers in your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a> and attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> one psychic powers in your opponent’s Psychic phase. It knows <a href="/wh40k9ed/the-rules/core-rules/#Smite">Smite</a> and two psychic powers from the <b><a href="/wh40k9ed/factions/tyranids/#Hive-Mind-Discipline">Hive Mind discipline</a></b>.|false|false|false||false|
000000475|Zoanthropes|https://wahapedia.ru/wh40k9ed/factions/tyranids/Zoanthropes|TYR|000000020|Elites|If this unit contains 4 or more models, it has <b>Power Rating 14</b>.||7||This unit can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> one psychic power in your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a> and attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> one psychic power in your opponent’s Psychic phase. It knows <a href="/wh40k9ed/the-rules/core-rules/#Smite">Smite</a> and one psychic power from the <b><a href="/wh40k9ed/factions/tyranids/#Hive-Mind-Discipline">Hive Mind discipline</a></b>.|false|false|false||false|
000000476|Venomthropes|https://wahapedia.ru/wh40k9ed/factions/tyranids/Venomthropes|TYR|000000020|Elites|If this unit contains 4 or more models, it has <b>Power Rating 10</b>. Every model is equipped with: toxic lashes.||5|||false|false|false||false|
000000477|Pyrovores|https://wahapedia.ru/wh40k9ed/factions/tyranids/Pyrovores|TYR|000000020|Elites|If this unit contains 2 models, it has <b>Power Rating 4</b>. If this unit contains 3 models, it has <b>Power Rating 6</b>. Every model is equipped with: flamespurt; bludgeoning fists; acid maw.||2|||false|false|false||false|
000000478|Haruspex|https://wahapedia.ru/wh40k9ed/factions/tyranids/Haruspex|TYR|000000020|Elites|A Haruspex is equipped with: grasping tongue; ravenous maw; shovelling claws.||9|||false|false|false||false|
000000479|Deathleaper|https://wahapedia.ru/wh40k9ed/factions/tyranids/Deathleaper|TYR|000000020|Elites|A Deathleaper is equipped with: Lictor claws and talons; flesh hooks. Your army can only include one <span class="tooltip00485" data-tooltip-content="#tooltip_content00485" data-tooltip-anchor="#tooltip_content00485"><span class="kwb">DEATHLEAPER</span></span> model.||5|||false|false|false||false|
000000482|Raveners|https://wahapedia.ru/wh40k9ed/factions/tyranids/Raveners|TYR|000000020|Fast Attack|If this unit contains between 4 and 6 models, it has <b>Power Rating 8</b>. If this unit contains 7 or more models, it has <b>Power Rating 12</b>. Every model is equipped with: Ravener claws; 2 scything talons.||4|||false|false|false||false|
000000483|Sky-slasher Swarms|https://wahapedia.ru/wh40k9ed/factions/tyranids/Sky-slasher-Swarms|TYR|000000146|Fast Attack|If this unit contains 4-6 models, it has <b>Power Rating 4</b>. If this unit contains 7 or more models, it has <b>Power Rating 6</b>.||2|||false|false|false||false|
000000484|Gargoyles|https://wahapedia.ru/wh40k9ed/factions/tyranids/Gargoyles|TYR|000000020|Troops|If this unit contains 11 or more models, it has <b>Power Rating 8</b>. Every model is equipped with: fleshborer.||4|||false|false|false||false|
000000485|Harpy|https://wahapedia.ru/wh40k9ed/factions/tyranids/Harpy|TYR|000000020|Flyers|A Harpy is equipped with: stinger salvoes; 2 stranglethorn cannons; scything wings.||9|||false|false|false||false|
000000486|Hive Crone|https://wahapedia.ru/wh40k9ed/factions/tyranids/Hive-Crone|TYR|000000020|Flyers|A Hive Crone is equipped with: drool cannon; stinger salvoes; tentaclids; scything wings; thorax spur.||8|||false|false|false||false|
000000487|Mucolid Spores|https://wahapedia.ru/wh40k9ed/factions/tyranids/Mucolid-Spores|TYR|000000020|Fast Attack|If this unit contains 2 models, it has <b>Power Rating 2</b>. If this unit contains 3 models, it has <b>Power Rating 3</b>.||1|||false|false|false||false|
000000488|Spore Mines|https://wahapedia.ru/wh40k9ed/factions/tyranids/Spore-Mines|TYR|000000020|Fast Attack|If this unit contains between 4 and 6 models, it has <b>Power Rating 2</b>. If this unit contains 7 or more models, it has <b>Power Rating 3</b>.||1|||false|false|false||false|
000000489|Tyrannocyte|https://wahapedia.ru/wh40k9ed/factions/tyranids/Tyrannocyte|TYR|000000020|Dedicated Transport|A Tyrannocyte is equipped with: 5 deathspitters; flensing whips.|This model has one of the following <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacities</a>:<br><ul><li>20 <span class="tooltip00486" data-tooltip-content="#tooltip_content00486" data-tooltip-anchor="#tooltip_content00486"><span class="kwb2">&lt;<span class="kwb3">H</span>IVE</span> <span class="kwb">FLEET&gt;</span> <span class="kwb">INFANTRY</span></span> models. Each model with a Wounds characteristic of more than one takes up the space of 3 models.</li><li>1 <span class="tooltip00487" data-tooltip-content="#tooltip_content00487" data-tooltip-anchor="#tooltip_content00487"><span class="kwb2">&lt;<span class="kwb3">H</span>IVE</span> <span class="kwb">FLEET&gt;</span> <span class="kwb">MONSTER</span></span> model with a Wounds characteristic of 16 or less.</li></ul>|7|||false|false|false||false|
000000490|Carnifexes|https://wahapedia.ru/wh40k9ed/factions/tyranids/Carnifexes|TYR|000000020|Heavy Support|If this unit contains 2 models, it has <b>Power Rating 14</b>. If this unit contains 3 models, it has <b>Power Rating 21</b>. Every model is equipped with: 4 Carnifex scything talons.||7|||false|false|false||false|
000000491|Biovores|https://wahapedia.ru/wh40k9ed/factions/tyranids/Biovores|TYR|000000020|Heavy Support|If this unit contains 2 models, it has <b>Power Rating 6</b>. If this unit contains 3 models, it has <b>Power Rating 9</b>. Every model is equipped with: spore mine launcher; chitin-barbed fists.||3|||false|false|false||false|
000000492|Trygon Prime|https://wahapedia.ru/wh40k9ed/factions/tyranids/Trygon-Prime|TYR|000000020|HQ|A Trygon Prime is equipped with: bio-electric pulse with containment spines; toxinspike, Trygon scything talons.||10|||false|false|false||false|
000000493|Trygon|https://wahapedia.ru/wh40k9ed/factions/tyranids/Trygon|TYR|000000020|Fast Attack|A Trygon is equipped with: bio-electric pulse; toxinspike; Trygon scything talons.||8|||false|false|false||false|
000000494|Mawloc|https://wahapedia.ru/wh40k9ed/factions/tyranids/Mawloc|TYR|000000020|Fast Attack|A Mawloc is equipped with: Mawloc scything talons; toxinspike.||7|||false|false|false||false|
000000495|Exocrine|https://wahapedia.ru/wh40k9ed/factions/tyranids/Exocrine|TYR|000000020|Heavy Support|An Exocrine is equipped with: bio-plasmic cannon; powerful limbs.||9|||false|false|false||false|
000000496|Tyrannofex|https://wahapedia.ru/wh40k9ed/factions/tyranids/Tyrannofex|TYR|000000020|Heavy Support|A Tyrannofex is equipped with: fleshborer hive; stinger salvoes; powerful limbs.||10|||false|false|false||false|
000000497|Toxicrene|https://wahapedia.ru/wh40k9ed/factions/tyranids/Toxicrene|TYR|000000020|Elites|A Toxicrene is equipped with: massive toxic lashes.||8|||false|false|false||false|
000000498|Sporocyst|https://wahapedia.ru/wh40k9ed/factions/tyranids/Sporocyst|TYR|000000020|Fortifications|A Sporocyst is equipped with: 5 deathspitters; flensing whips.||6|||false|false|false||false|
000000499|Malanthrope|https://wahapedia.ru/wh40k9ed/factions/tyranids/Malanthrope|TYR|000000146|HQ|A Malanthrope is equipped with: grasping tail.||8|||false|false|false||false|
000000500|Dimachaeron|https://wahapedia.ru/wh40k9ed/factions/tyranids/Dimachaeron|TYR|000000146|Fast Attack|A Dimachaeron is equipped with: massive scything sickle-talons; scything tail.||14|||false|false|false||false|
000000501|Meiotic Spores|https://wahapedia.ru/wh40k9ed/factions/tyranids/Meiotic-Spores|TYR|000000146|Fast Attack|If this unit contains 4 or more models, it has <b>Power Rating 6</b>.||3|||false|false|false||false|
000000502|Stone-crusher Carnifex|https://wahapedia.ru/wh40k9ed/factions/tyranids/Stone-crusher-Carnifex|TYR|000000146|Heavy Support|A Stone-crusher Carnifex is equipped with: 2 wrecker claws; thresher scythe.||6|||false|false|false||false|
000000503|Barbed Hierodule|https://wahapedia.ru/wh40k9ed/factions/tyranids/Barbed-Hierodule|TYR|000000146|Heavy Support|A Barbed Hierodule is equipped with: 2 bio-cannons, hierodule scything talons.||14|||false|false|false||false|
000000504|Harridan|https://wahapedia.ru/wh40k9ed/factions/tyranids/Harridan|TYR|000000146|Lords of War|A Harridan is equipped with: 2 dire bio-cannons; gargantuan scything talons.|This model has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 20 <span class="tooltip00488" data-tooltip-content="#tooltip_content00488" data-tooltip-anchor="#tooltip_content00488"><span class="kwb2">&lt;<span class="kwb3">H</span>IVE</span> <span class="kwb">FLEET&gt;</span> <span class="kwb">GARGOYLES</span></span> models.|35|||false|false|false||false|
000000505|Hierophant|https://wahapedia.ru/wh40k9ed/factions/tyranids/Hierophant|TYR|000000146|Lords of War|A Hierophant is equipped with: bio-plasma torrent; 2 dire bio-cannons; lashwhip pods; gargantuan scything talons.|This model has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 20 <span class="tooltip00486" data-tooltip-content="#tooltip_content00486" data-tooltip-anchor="#tooltip_content00486"><span class="kwb2">&lt;<span class="kwb3">H</span>IVE</span> <span class="kwb">FLEET&gt;</span> <span class="kwb">INFANTRY</span></span> models. Each model with a Wounds characteristic greater than 1 takes up the space of 2 models.|43|||false|false|false||false|
000000506|Scythed Hierodule|https://wahapedia.ru/wh40k9ed/factions/tyranids/Scythed-Hierodule|TYR|000000146|Heavy Support|A Scythed Hierodule is equipped with: bio-acid spray; 2 hierodule scything talons.||12|||false|false|false||false|
000001401|Neurothrope|https://wahapedia.ru/wh40k9ed/factions/tyranids/Neurothrope|TYR|000000020|HQ|||5||This model can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> two psychic powers in your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a> and attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> two psychic powers in your opponent’s Psychic phase. It knows <a href="/wh40k9ed/the-rules/core-rules/#Smite">Smite</a> and two psychic powers from the <b><a href="/wh40k9ed/factions/tyranids/#Hive-Mind-Discipline">Hive Mind discipline</a></b>.|false|false|false||false|
000001402|Screamer-Killers|https://wahapedia.ru/wh40k9ed/factions/tyranids/Screamer-Killers|TYR|000000020|Heavy Support|If this unit contains 2 models, it has <b>Power Rating 14</b>. If this unit contains 3 models, it has <b>Power Rating 21</b>. Every model is equipped with: 1 bio-plasmic scream; 4 Screamer-killer talons.||7|||false|false|false||false|
000001403|Thornbacks|https://wahapedia.ru/wh40k9ed/factions/tyranids/Thornbacks|TYR|000000020|Heavy Support|If this unit contains 2 models, it has <b>Power Rating 14</b>. If this unit contains 3 models, it has <b>Power Rating 21</b>. Every model is equipped with: 2 devourers with brainleech worms; 2 Carnifex scything talons.||7|||false|false|false||false|
000002021|Termagants (Legendary)|https://wahapedia.ru/wh40k9ed/factions/tyranids/Termagants-Legendary-|TYR|000000100|Troops|This unit contains 10 Termagants. It can include up to 10 additional Termagants (<b>Power Rating +3</b>) or up to 20 additional Termagants (<b>Power Rating +6</b>). Each model is armed with a fleshborer.||3|||false|false|false||false|
000002528|Winged Hive Tyrant|https://wahapedia.ru/wh40k9ed/factions/tyranids/Winged-Hive-Tyrant|TYR|000000020|HQ|A Winged Hive Tyrant is equipped with: monstrous bonesword; prehensile pincer tail; Tyrant talons; lash whip.||11||This model can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> two psychic powers in your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a> and attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> one psychic power in your opponent’s Psychic phase. It knows <a href="/wh40k9ed/the-rules/core-rules/#Smite">Smite</a> and two psychic powers from the <b><a href="/wh40k9ed/factions/tyranids/#Hive-Mind-Discipline">Hive Mind discipline</a></b>.|false|false|false||false|
000002529|Parasite of Mortrex|https://wahapedia.ru/wh40k9ed/factions/tyranids/Parasite-of-Mortrex|TYR|000000020|Fast Attack|A Parasite of Mortrex is equipped with: clawed limbs; barbed ovipositor.||4|||false|false|false||false|
000000243|Fortress of Redemption|https://wahapedia.ru/wh40k9ed/factions/unaligned/Fortress-of-Redemption|UN|000000167|Fortifications|A Fortress of Redemption is equipped with: Redemption lascannons; Redemption missile silo.|This building has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 30 <span class="kwb">INFANTRY</span> models. Each model with a Wounds characteristic of 3 takes up the space of 2 models, and each model with a Wounds characteristic of 4 or more takes up the space of 3 models. It cannot transport non-<a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> models with a Wounds characteristic of 5 or more. No more than two units can be <a href="/wh40k9ed/the-rules/core-rules/#Embark">embarked</a> within this building.<br><br><b>Designer’s Note:</b> <i>When you embark models onto a Fortress of Redemption, you may find it useful to place some of them on the battlements to remind you which unit[s] are inside the fortification.</i>|23|||false|false|false||false|
